OrderID,OrderLineNumber,ProductID,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
db61ae37-fda5-4c77-9764-236c3abdef16,1,1572,MountainDream Sleeping Bag,1,289.99,289.99,0.0,25.37
db61ae37-fda5-4c77-9764-236c3abdef16,2,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
bcfc13e1-7441-4823-abce-dc0450d2adbd,1,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
bcfc13e1-7441-4823-abce-dc0450d2adbd,2,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
bcfc13e1-7441-4823-abce-dc0450d2adbd,3,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
bcfc13e1-7441-4823-abce-dc0450d2adbd,4,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
46ca6660-fb07-4635-a757-33b4729701e2,1,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
46ca6660-fb07-4635-a757-33b4729701e2,2,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
46ca6660-fb07-4635-a757-33b4729701e2,3,1551,BaseCamp Folding Table,3,89.99,269.97,0.0,23.62
62985746-0a86-4bea-8ed0-fe8900fa5e07,1,1552,TrekMaster Camping Chair,2,74.99,149.98,0.0,13.12
62985746-0a86-4bea-8ed0-fe8900fa5e07,2,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
62985746-0a86-4bea-8ed0-fe8900fa5e07,3,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
964e1549-cf09-460d-aff8-44b076f76326,1,1552,TrekMaster Camping Chair,1,74.99,74.99,0.0,6.56
964e1549-cf09-460d-aff8-44b076f76326,2,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
964e1549-cf09-460d-aff8-44b076f76326,3,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
964e1549-cf09-460d-aff8-44b076f76326,4,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
2f399d9f-fdbb-4064-af97-60ad790aad16,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
2f399d9f-fdbb-4064-af97-60ad790aad16,2,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
2f399d9f-fdbb-4064-af97-60ad790aad16,3,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
41d0d5d0-f3c2-40d1-9735-bd6bf1662f7c,1,1562,PowerBurner Camping Stove,1,189.99,189.99,0.0,16.62
