OrderID,SalesChannelID,OrderNumber,CustomerID,CustomerAccountID,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
8cbe052b-8ba8-4858-9f75-23b2e6de7a46,Camping,F100000,CID-001,CA-0001,2025-01-09,Completed,179.98,15.75,195.73,VISA,USD,SampleGen
b67b2a4a-58d9-4b93-bbce-25eba68a906c,Camping,F100001,CID-001,CA-0001,2025-02-26,Completed,554.96,48.56,603.52,VISA,USD,SampleGen
4a6b6b5e-91b3-40dd-9b81-f1e7042b34ca,Camping,F100002,CID-001,CA-0001,2025-03-17,Completed,2459.93,215.24,2675.17,VISA,USD,SampleGen
28c581b6-9105-4774-8dac-d4b8e3425137,Camping,F100003,CID-001,CA-0001,2025-04-07,Completed,514.96,45.06,560.02,PayPal,USD,SampleGen
f518f7a7-42eb-406a-a9e3-cba44860aff2,Camping,F100004,CID-001,CA-0001,2025-05-22,Completed,1169.93,102.37,1272.3,VISA,USD,SampleGen
9e2acac7-4071-4730-bc19-43bdaac3b248,Camping,F100005,CID-001,CA-0001,2025-06-16,Completed,219.99,19.25,239.24,VISA,USD,SampleGen
7697bb68-2408-4861-a162-6cf2d7560462,Camping,F100006,CID-001,CA-0001,2025-07-13,Completed,1029.94,90.12,1120.06,VISA,USD,SampleGen
078ea290-2b6e-4440-85e0-cbd1c5903ce7,Camping,F100007,CID-001,CA-0001,2025-08-10,Completed,449.97,39.37,489.34,MC,USD,SampleGen
0773994e-bfe4-42f0-a74f-2aa00c13c368,Camping,F100008,CID-001,CA-0001,2025-09-15,Completed,379.98,33.25,413.23,AmEx,USD,SampleGen
ed2f89c8-7726-4f06-bdaa-86d16561b7f1,Camping,F100009,CID-001,CA-0001,2025-10-27,Completed,2159.91,188.99,2348.9,VISA,USD,SampleGen
dcfc5a8f-4937-447b-9a05-be5c0ae60edd,Camping,F100010,CID-001,CA-0001,2025-11-25,Completed,1469.95,128.62,1598.57,VISA,USD,SampleGen
169e22b6-42c3-4398-bcdb-6351a69ca3b5,Camping,F100011,CID-001,CA-0001,2025-12-27,Pending,959.94,84.0,1043.94,MC,USD,SampleGen
462d0c79-4156-4414-8383-22adce8c51ff,Camping,F100012,CID-001,CA-0001,2026-01-25,Shipped,329.97,28.87,358.84,MC,USD,SampleGen
be512e8d-bd91-4fb3-8b0a-ca5974ee04ae,Camping,F100013,CID-001,CA-0001,2026-02-28,Cancelled,1089.93,95.37,1185.3,VISA,USD,SampleGen
44330fc5-8e10-44df-ba1a-acc506950b19,Camping,F100014,CID-001,CA-0001,2026-03-18,Shipped,1209.93,105.87,1315.8,VISA,USD,SampleGen
6146f288-a475-411f-abdb-910ebf5736a2,Camping,F100015,CID-001,CA-0001,2026-04-16,Completed,89.99,7.87,97.86,AmEx,USD,SampleGen
