OrderID,OrderLineNumber,ProductID,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
8b6d2542-aa10-474c-af9f-0fe2acac1b94,1,3013,Beginner's Choice Alpine Skis - 160cm,2,449.99,899.98,0.0,78.75
8b6d2542-aa10-474c-af9f-0fe2acac1b94,2,3031,Pro Flex Racing Ski Boots,1,649.99,649.99,0.0,56.87
8b6d2542-aa10-474c-af9f-0fe2acac1b94,3,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
8b6d2542-aa10-474c-af9f-0fe2acac1b94,4,3012,Mountain Master All-Terrain Skis - 165cm,2,899.99,1799.98,0.0,157.5
c65dde9e-18cd-4cce-808b-8b758856a0bf,1,3052,Thermal Base Layer Set - Women's,2,149.99,299.98,0.0,26.25
c65dde9e-18cd-4cce-808b-8b758856a0bf,2,3031,Pro Flex Racing Ski Boots,1,649.99,649.99,0.0,56.87
3472ae2f-2e4b-4c34-b771-582ee9e230c1,1,3071,Ski Boot Bag - Premium,2,59.99,119.98,0.0,10.5
3e908326-9ccb-473c-b3c7-1c3e2f7f4591,1,3103,Snowboard Bindings - Pro,1,299.99,299.99,0.0,26.25
3e908326-9ccb-473c-b3c7-1c3e2f7f4591,2,3062,Anti-Fog Ski Goggles,1,129.99,129.99,0.0,11.37
3e908326-9ccb-473c-b3c7-1c3e2f7f4591,3,3012,Mountain Master All-Terrain Skis - 165cm,1,899.99,899.99,0.0,78.75
3e908326-9ccb-473c-b3c7-1c3e2f7f4591,4,3012,Mountain Master All-Terrain Skis - 165cm,1,899.99,899.99,0.0,78.75
0b350610-db86-4880-a895-132222083b14,1,3031,Pro Flex Racing Ski Boots,2,649.99,1299.98,0.0,113.75
0b350610-db86-4880-a895-132222083b14,2,3062,Anti-Fog Ski Goggles,1,129.99,129.99,0.0,11.37
5f9aff7d-1ac8-412c-b7a6-a883fee2ffd9,1,3101,Winter Boots - Insulated,2,159.99,319.98,0.0,28.0
5f9aff7d-1ac8-412c-b7a6-a883fee2ffd9,2,3103,Snowboard Bindings - Pro,1,299.99,299.99,0.0,26.25
8f6c8f29-5a5c-4a2c-955c-1ebfac070c4b,1,3101,Winter Boots - Insulated,2,159.99,319.98,0.0,28.0
8f6c8f29-5a5c-4a2c-955c-1ebfac070c4b,2,3092,All-Mountain Snowboard - 158cm,1,799.99,799.99,0.0,70.0
980f2ff7-3e30-4466-9547-81bfe1b3af09,1,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
980f2ff7-3e30-4466-9547-81bfe1b3af09,2,3051,Insulated Ski Jacket - Men's,1,299.99,299.99,0.0,26.25
980f2ff7-3e30-4466-9547-81bfe1b3af09,3,3051,Insulated Ski Jacket - Men's,1,299.99,299.99,0.0,26.25
980f2ff7-3e30-4466-9547-81bfe1b3af09,4,3081,All-Temp Ski Wax Kit,2,79.99,159.98,0.0,14.0
e3f8f210-a71b-4fcb-8f1b-d785b6bbb674,1,3101,Winter Boots - Insulated,2,159.99,319.98,0.0,28.0
e3f8f210-a71b-4fcb-8f1b-d785b6bbb674,2,3053,Waterproof Ski Pants,1,249.99,249.99,0.0,21.87
1884b995-de03-41ff-acc0-432c52a6deac,1,3012,Mountain Master All-Terrain Skis - 165cm,1,899.99,899.99,0.0,78.75
1884b995-de03-41ff-acc0-432c52a6deac,2,3022,Backcountry Explorer XC Skis - 190cm,1,549.99,549.99,0.0,48.12
1884b995-de03-41ff-acc0-432c52a6deac,3,3021,Nordic Classic XC Skis - 185cm,1,349.99,349.99,0.0,30.62
1884b995-de03-41ff-acc0-432c52a6deac,4,3013,Beginner's Choice Alpine Skis - 160cm,1,449.99,449.99,0.0,39.37
eeb26e00-e831-450c-9932-b0ce6615064f,1,3041,Carbon Fiber Racing Poles - 120cm,2,179.99,359.98,0.0,31.5
38a60749-9ea6-4f5c-aeb7-b82b4beea9d5,1,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
20e49826-336e-42f1-88ec-ca4999fc5456,1,3091,Freestyle Snowboard - 155cm,1,649.99,649.99,0.0,56.87
20e49826-336e-42f1-88ec-ca4999fc5456,2,3012,Mountain Master All-Terrain Skis - 165cm,1,899.99,899.99,0.0,78.75
20e49826-336e-42f1-88ec-ca4999fc5456,3,3052,Thermal Base Layer Set - Women's,2,149.99,299.98,0.0,26.25
3f746d35-9d3d-48be-ae54-4216796df490,1,3103,Snowboard Bindings - Pro,2,299.99,599.98,0.0,52.5
3f746d35-9d3d-48be-ae54-4216796df490,2,3052,Thermal Base Layer Set - Women's,2,149.99,299.98,0.0,26.25
de458652-dcd2-4cde-863d-c6080fe061cc,1,3103,Snowboard Bindings - Pro,2,299.99,599.98,0.0,52.5
de458652-dcd2-4cde-863d-c6080fe061cc,2,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
97b30300-2b0d-47f5-a945-368c19c6e2a0,1,3031,Pro Flex Racing Ski Boots,2,649.99,1299.98,0.0,113.75
97b30300-2b0d-47f5-a945-368c19c6e2a0,2,3052,Thermal Base Layer Set - Women's,1,149.99,149.99,0.0,13.12
2066a88a-4d5c-4e84-96da-dfc2246792d8,1,3081,All-Temp Ski Wax Kit,2,79.99,159.98,0.0,14.0
2066a88a-4d5c-4e84-96da-dfc2246792d8,2,3033,Women's Performance Ski Boots,2,579.99,1159.98,0.0,101.5
2066a88a-4d5c-4e84-96da-dfc2246792d8,3,3031,Pro Flex Racing Ski Boots,1,649.99,649.99,0.0,56.87
2066a88a-4d5c-4e84-96da-dfc2246792d8,4,3082,Edge Tuning Tool Set,1,119.99,119.99,0.0,10.5
5fbe64e7-27a1-4eb0-a594-ae2d24242b07,1,3041,Carbon Fiber Racing Poles - 120cm,1,179.99,179.99,0.0,15.75
5fbe64e7-27a1-4eb0-a594-ae2d24242b07,2,3082,Edge Tuning Tool Set,1,119.99,119.99,0.0,10.5
5fbe64e7-27a1-4eb0-a594-ae2d24242b07,3,3012,Mountain Master All-Terrain Skis - 165cm,2,899.99,1799.98,0.0,157.5
1fdaadff-ed1b-4262-a032-c4350d679c39,1,3032,Comfort Fit Recreational Boots,2,399.99,799.98,0.0,70.0
1fdaadff-ed1b-4262-a032-c4350d679c39,2,3011,Alpine Pro Racing Skis - 170cm,1,1299.99,1299.99,0.0,113.75
1fdaadff-ed1b-4262-a032-c4350d679c39,3,3022,Backcountry Explorer XC Skis - 190cm,2,549.99,1099.98,0.0,96.25
1fdaadff-ed1b-4262-a032-c4350d679c39,4,3032,Comfort Fit Recreational Boots,1,399.99,399.99,0.0,35.0
5b63b9f8-32a1-4558-95dd-2062c6440ff3,1,3031,Pro Flex Racing Ski Boots,2,649.99,1299.98,0.0,113.75
5b63b9f8-32a1-4558-95dd-2062c6440ff3,2,3033,Women's Performance Ski Boots,2,579.99,1159.98,0.0,101.5
5b63b9f8-32a1-4558-95dd-2062c6440ff3,3,3051,Insulated Ski Jacket - Men's,2,299.99,599.98,0.0,52.5
a8aae055-8cfc-4569-a05f-b510af4b92e3,1,3032,Comfort Fit Recreational Boots,1,399.99,399.99,0.0,35.0
2bc34b46-13b0-49df-a0f1-c5acdc8b4e2f,1,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
2bc34b46-13b0-49df-a0f1-c5acdc8b4e2f,2,3052,Thermal Base Layer Set - Women's,2,149.99,299.98,0.0,26.25
2bc34b46-13b0-49df-a0f1-c5acdc8b4e2f,3,3032,Comfort Fit Recreational Boots,1,399.99,399.99,0.0,35.0
24784a55-bc53-44cc-8b0a-8de0777b1d81,1,3103,Snowboard Bindings - Pro,1,299.99,299.99,0.0,26.25
24784a55-bc53-44cc-8b0a-8de0777b1d81,2,3062,Anti-Fog Ski Goggles,1,129.99,129.99,0.0,11.37
24784a55-bc53-44cc-8b0a-8de0777b1d81,3,3041,Carbon Fiber Racing Poles - 120cm,2,179.99,359.98,0.0,31.5
f8c50b36-8fd1-43a9-bad6-9449d5692825,1,3102,Winter Hiking Boots - Waterproof,2,249.99,499.98,0.0,43.75
f8c50b36-8fd1-43a9-bad6-9449d5692825,2,3104,Ski Tuning Bench - Portable,2,189.99,379.98,0.0,33.25
f8c50b36-8fd1-43a9-bad6-9449d5692825,3,3101,Winter Boots - Insulated,2,159.99,319.98,0.0,28.0
af91995b-8c16-4c8e-896c-a8243435a3af,1,3102,Winter Hiking Boots - Waterproof,1,249.99,249.99,0.0,21.87
af91995b-8c16-4c8e-896c-a8243435a3af,2,3061,Professional Ski Helmet,1,199.99,199.99,0.0,17.5
af91995b-8c16-4c8e-896c-a8243435a3af,3,3081,All-Temp Ski Wax Kit,2,79.99,159.98,0.0,14.0
af91995b-8c16-4c8e-896c-a8243435a3af,4,3031,Pro Flex Racing Ski Boots,2,649.99,1299.98,0.0,113.75
81b20e8d-b65e-4217-90c0-42a77de8004d,1,3032,Comfort Fit Recreational Boots,2,399.99,799.98,0.0,70.0
81b20e8d-b65e-4217-90c0-42a77de8004d,2,3033,Women's Performance Ski Boots,1,579.99,579.99,0.0,50.75
81b20e8d-b65e-4217-90c0-42a77de8004d,3,3051,Insulated Ski Jacket - Men's,2,299.99,599.98,0.0,52.5
81b20e8d-b65e-4217-90c0-42a77de8004d,4,3091,Freestyle Snowboard - 155cm,1,649.99,649.99,0.0,56.87
f16df708-759e-426d-ae92-790442e4df85,1,3052,Thermal Base Layer Set - Women's,1,149.99,149.99,0.0,13.12
f16df708-759e-426d-ae92-790442e4df85,2,3031,Pro Flex Racing Ski Boots,2,649.99,1299.98,0.0,113.75
f16df708-759e-426d-ae92-790442e4df85,3,3052,Thermal Base Layer Set - Women's,2,149.99,299.98,0.0,26.25
f16df708-759e-426d-ae92-790442e4df85,4,3021,Nordic Classic XC Skis - 185cm,1,349.99,349.99,0.0,30.62
c7b0baa0-e826-4c97-b57e-5b94762fada4,1,3053,Waterproof Ski Pants,2,249.99,499.98,0.0,43.75
fdf7bce1-782c-419d-99a2-43bc17a1b482,1,3021,Nordic Classic XC Skis - 185cm,1,349.99,349.99,0.0,30.62
2c0e3a8d-a13b-43e7-98cb-6cea54bee63f,1,3041,Carbon Fiber Racing Poles - 120cm,2,179.99,359.98,0.0,31.5
2c0e3a8d-a13b-43e7-98cb-6cea54bee63f,2,3092,All-Mountain Snowboard - 158cm,2,799.99,1599.98,0.0,140.0
c3a07583-5b92-4d0b-972d-46bfb142de8d,1,3032,Comfort Fit Recreational Boots,1,399.99,399.99,0.0,35.0
c3a07583-5b92-4d0b-972d-46bfb142de8d,2,3012,Mountain Master All-Terrain Skis - 165cm,1,899.99,899.99,0.0,78.75
c3a07583-5b92-4d0b-972d-46bfb142de8d,3,3032,Comfort Fit Recreational Boots,2,399.99,799.98,0.0,70.0
1884125c-2f2a-410e-a9e9-75c74a456da6,1,3031,Pro Flex Racing Ski Boots,1,649.99,649.99,0.0,56.87
e1c4a218-9d72-4784-b6fc-4d0eebcb265c,1,3053,Waterproof Ski Pants,2,249.99,499.98,0.0,43.75
e1c4a218-9d72-4784-b6fc-4d0eebcb265c,2,3031,Pro Flex Racing Ski Boots,2,649.99,1299.98,0.0,113.75
5d6643e2-f226-42a8-9b5a-98de5748c2fa,1,3051,Insulated Ski Jacket - Men's,2,299.99,599.98,0.0,52.5
5d6643e2-f226-42a8-9b5a-98de5748c2fa,2,3011,Alpine Pro Racing Skis - 170cm,1,1299.99,1299.99,0.0,113.75
5d6643e2-f226-42a8-9b5a-98de5748c2fa,3,3021,Nordic Classic XC Skis - 185cm,1,349.99,349.99,0.0,30.62
94c9648d-4922-43e4-99bc-26789cbe8e41,1,3103,Snowboard Bindings - Pro,1,299.99,299.99,0.0,26.25
94c9648d-4922-43e4-99bc-26789cbe8e41,2,3103,Snowboard Bindings - Pro,1,299.99,299.99,0.0,26.25
94c9648d-4922-43e4-99bc-26789cbe8e41,3,3081,All-Temp Ski Wax Kit,2,79.99,159.98,0.0,14.0
fe516c34-1603-427d-965e-adf4e4e3a3e5,1,3033,Women's Performance Ski Boots,2,579.99,1159.98,0.0,101.5
fe516c34-1603-427d-965e-adf4e4e3a3e5,2,3051,Insulated Ski Jacket - Men's,1,299.99,299.99,0.0,26.25
95023716-dffe-4534-8101-ba4179db89c6,1,3091,Freestyle Snowboard - 155cm,1,649.99,649.99,0.0,56.87
95023716-dffe-4534-8101-ba4179db89c6,2,3013,Beginner's Choice Alpine Skis - 160cm,1,449.99,449.99,0.0,39.37
95023716-dffe-4534-8101-ba4179db89c6,3,3082,Edge Tuning Tool Set,1,119.99,119.99,0.0,10.5
95023716-dffe-4534-8101-ba4179db89c6,4,3092,All-Mountain Snowboard - 158cm,1,799.99,799.99,0.0,70.0
40f00e2f-814b-405e-b8b8-7f0405661a65,1,3012,Mountain Master All-Terrain Skis - 165cm,2,899.99,1799.98,0.0,157.5
40f00e2f-814b-405e-b8b8-7f0405661a65,2,3101,Winter Boots - Insulated,2,159.99,319.98,0.0,28.0
571cbef7-f16b-4c87-9105-150895177fce,1,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
571cbef7-f16b-4c87-9105-150895177fce,2,3082,Edge Tuning Tool Set,2,119.99,239.98,0.0,21.0
571cbef7-f16b-4c87-9105-150895177fce,3,3092,All-Mountain Snowboard - 158cm,1,799.99,799.99,0.0,70.0
151eeb37-f796-4abc-8ba8-d11368f33a56,1,3013,Beginner's Choice Alpine Skis - 160cm,2,449.99,899.98,0.0,78.75
151eeb37-f796-4abc-8ba8-d11368f33a56,2,3061,Professional Ski Helmet,1,199.99,199.99,0.0,17.5
0f33e41d-da26-4af6-8848-8c448d9b9431,1,3103,Snowboard Bindings - Pro,1,299.99,299.99,0.0,26.25
0f33e41d-da26-4af6-8848-8c448d9b9431,2,3012,Mountain Master All-Terrain Skis - 165cm,1,899.99,899.99,0.0,78.75
366a239c-ba0c-47c9-a52f-43862ba0e16a,1,3033,Women's Performance Ski Boots,1,579.99,579.99,0.0,50.75
9fb70b22-e507-4941-afe8-ee508f0175a1,1,3104,Ski Tuning Bench - Portable,2,189.99,379.98,0.0,33.25
9fb70b22-e507-4941-afe8-ee508f0175a1,2,3101,Winter Boots - Insulated,2,159.99,319.98,0.0,28.0
7d3f528a-ce0e-4b71-a07b-55801e1bffed,1,3041,Carbon Fiber Racing Poles - 120cm,1,179.99,179.99,0.0,15.75
7d3f528a-ce0e-4b71-a07b-55801e1bffed,2,3011,Alpine Pro Racing Skis - 170cm,2,1299.99,2599.98,0.0,227.5
15c2cded-e3c5-435a-8afc-35b94dcabb42,1,3101,Winter Boots - Insulated,2,159.99,319.98,0.0,28.0
15c2cded-e3c5-435a-8afc-35b94dcabb42,2,3061,Professional Ski Helmet,2,199.99,399.98,0.0,35.0
29032105-ab70-400c-86d2-d89ac74da763,1,3052,Thermal Base Layer Set - Women's,2,149.99,299.98,0.0,26.25
29032105-ab70-400c-86d2-d89ac74da763,2,3061,Professional Ski Helmet,2,199.99,399.98,0.0,35.0
87fa6ca8-d7a1-43be-9932-f26b3cecb9a9,1,3052,Thermal Base Layer Set - Women's,1,149.99,149.99,0.0,13.12
87fa6ca8-d7a1-43be-9932-f26b3cecb9a9,2,3104,Ski Tuning Bench - Portable,2,189.99,379.98,0.0,33.25
87fa6ca8-d7a1-43be-9932-f26b3cecb9a9,3,3081,All-Temp Ski Wax Kit,2,79.99,159.98,0.0,14.0
615bc463-9d1b-4635-b0bd-ab9b64ff8697,1,3104,Ski Tuning Bench - Portable,2,189.99,379.98,0.0,33.25
615bc463-9d1b-4635-b0bd-ab9b64ff8697,2,3053,Waterproof Ski Pants,2,249.99,499.98,0.0,43.75
ddca17b9-ff91-4a63-b8bb-593896a1f0c1,1,3032,Comfort Fit Recreational Boots,1,399.99,399.99,0.0,35.0
ddca17b9-ff91-4a63-b8bb-593896a1f0c1,2,3011,Alpine Pro Racing Skis - 170cm,1,1299.99,1299.99,0.0,113.75
ddca17b9-ff91-4a63-b8bb-593896a1f0c1,3,3051,Insulated Ski Jacket - Men's,2,299.99,599.98,0.0,52.5
ddca17b9-ff91-4a63-b8bb-593896a1f0c1,4,3011,Alpine Pro Racing Skis - 170cm,1,1299.99,1299.99,0.0,113.75
12761dd4-6f7b-4185-85bc-77ba3e4c033d,1,3031,Pro Flex Racing Ski Boots,1,649.99,649.99,0.0,56.87
12761dd4-6f7b-4185-85bc-77ba3e4c033d,2,3012,Mountain Master All-Terrain Skis - 165cm,2,899.99,1799.98,0.0,157.5
12761dd4-6f7b-4185-85bc-77ba3e4c033d,3,3033,Women's Performance Ski Boots,1,579.99,579.99,0.0,50.75
26c3fe12-bf4e-46da-b164-e25e04f8d889,1,3051,Insulated Ski Jacket - Men's,2,299.99,599.98,0.0,52.5
26c3fe12-bf4e-46da-b164-e25e04f8d889,2,3052,Thermal Base Layer Set - Women's,1,149.99,149.99,0.0,13.12
26c3fe12-bf4e-46da-b164-e25e04f8d889,3,3013,Beginner's Choice Alpine Skis - 160cm,2,449.99,899.98,0.0,78.75
26c3fe12-bf4e-46da-b164-e25e04f8d889,4,3042,Aluminum All-Mountain Poles - 115cm,1,99.99,99.99,0.0,8.75
31f85c74-1c40-481f-998d-248741695f0c,1,3041,Carbon Fiber Racing Poles - 120cm,2,179.99,359.98,0.0,31.5
31f85c74-1c40-481f-998d-248741695f0c,2,3022,Backcountry Explorer XC Skis - 190cm,1,549.99,549.99,0.0,48.12
31f85c74-1c40-481f-998d-248741695f0c,3,3011,Alpine Pro Racing Skis - 170cm,2,1299.99,2599.98,0.0,227.5
4f53979a-d1fd-4c27-8a57-937fc7b4d0f2,1,3081,All-Temp Ski Wax Kit,2,79.99,159.98,0.0,14.0
72cb64ca-ed08-45c2-a721-a4fa161f3c73,1,3011,Alpine Pro Racing Skis - 170cm,2,1299.99,2599.98,0.0,227.5
72cb64ca-ed08-45c2-a721-a4fa161f3c73,2,3052,Thermal Base Layer Set - Women's,1,149.99,149.99,0.0,13.12
72cb64ca-ed08-45c2-a721-a4fa161f3c73,3,3072,Hand Warmers - 10 Pack,2,14.99,29.98,0.0,2.62
72cb64ca-ed08-45c2-a721-a4fa161f3c73,4,3082,Edge Tuning Tool Set,1,119.99,119.99,0.0,10.5
f12171a6-3415-4885-8b54-039da47daed5,1,3072,Hand Warmers - 10 Pack,1,14.99,14.99,0.0,1.31
f12171a6-3415-4885-8b54-039da47daed5,2,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
8c7aa3cf-ea0f-411b-9420-c2fca63fc128,1,3091,Freestyle Snowboard - 155cm,1,649.99,649.99,0.0,56.87
8f825436-fde2-4c16-b6a0-5866654f4288,1,3081,All-Temp Ski Wax Kit,2,79.99,159.98,0.0,14.0
8f825436-fde2-4c16-b6a0-5866654f4288,2,3091,Freestyle Snowboard - 155cm,1,649.99,649.99,0.0,56.87
8f825436-fde2-4c16-b6a0-5866654f4288,3,3071,Ski Boot Bag - Premium,2,59.99,119.98,0.0,10.5
971b451c-e30c-44be-b7a0-79d5233451f1,1,3081,All-Temp Ski Wax Kit,2,79.99,159.98,0.0,14.0
971b451c-e30c-44be-b7a0-79d5233451f1,2,3082,Edge Tuning Tool Set,2,119.99,239.98,0.0,21.0
971b451c-e30c-44be-b7a0-79d5233451f1,3,3081,All-Temp Ski Wax Kit,2,79.99,159.98,0.0,14.0
7f1e3d68-8280-4145-abfb-12ad1de55cea,1,3011,Alpine Pro Racing Skis - 170cm,2,1299.99,2599.98,0.0,227.5
3e66206e-6a77-448d-aea8-cda5b4731a90,1,3042,Aluminum All-Mountain Poles - 115cm,1,99.99,99.99,0.0,8.75
3e66206e-6a77-448d-aea8-cda5b4731a90,2,3022,Backcountry Explorer XC Skis - 190cm,2,549.99,1099.98,0.0,96.25
3e66206e-6a77-448d-aea8-cda5b4731a90,3,3103,Snowboard Bindings - Pro,1,299.99,299.99,0.0,26.25
b20ed119-a2da-4971-bbdd-2b9ce0b0f35b,1,3042,Aluminum All-Mountain Poles - 115cm,2,99.99,199.98,0.0,17.5
b20ed119-a2da-4971-bbdd-2b9ce0b0f35b,2,3012,Mountain Master All-Terrain Skis - 165cm,2,899.99,1799.98,0.0,157.5
b20ed119-a2da-4971-bbdd-2b9ce0b0f35b,3,3032,Comfort Fit Recreational Boots,1,399.99,399.99,0.0,35.0
21b1ac7c-0c3d-4c62-a7b8-39d9ceac7dd0,1,3052,Thermal Base Layer Set - Women's,2,149.99,299.98,0.0,26.25
21b1ac7c-0c3d-4c62-a7b8-39d9ceac7dd0,2,3081,All-Temp Ski Wax Kit,1,79.99,79.99,0.0,7.0
21b1ac7c-0c3d-4c62-a7b8-39d9ceac7dd0,3,3071,Ski Boot Bag - Premium,2,59.99,119.98,0.0,10.5
92726ff2-aff9-48f9-bab3-2e787a14f694,1,3104,Ski Tuning Bench - Portable,2,189.99,379.98,0.0,33.25
92726ff2-aff9-48f9-bab3-2e787a14f694,2,3062,Anti-Fog Ski Goggles,2,129.99,259.98,0.0,22.75
92726ff2-aff9-48f9-bab3-2e787a14f694,3,3103,Snowboard Bindings - Pro,2,299.99,599.98,0.0,52.5
92726ff2-aff9-48f9-bab3-2e787a14f694,4,3052,Thermal Base Layer Set - Women's,1,149.99,149.99,0.0,13.12
7d58d305-78fe-4706-bb73-dab343ac1489,1,3012,Mountain Master All-Terrain Skis - 165cm,1,899.99,899.99,0.0,78.75
7d58d305-78fe-4706-bb73-dab343ac1489,2,3081,All-Temp Ski Wax Kit,2,79.99,159.98,0.0,14.0
7d58d305-78fe-4706-bb73-dab343ac1489,3,3033,Women's Performance Ski Boots,2,579.99,1159.98,0.0,101.5
7d58d305-78fe-4706-bb73-dab343ac1489,4,3103,Snowboard Bindings - Pro,1,299.99,299.99,0.0,26.25
42b6048e-dc96-4c4d-b3b8-516772cae8e1,1,3101,Winter Boots - Insulated,1,159.99,159.99,0.0,14.0
42b6048e-dc96-4c4d-b3b8-516772cae8e1,2,3104,Ski Tuning Bench - Portable,1,189.99,189.99,0.0,16.62
caf16459-599d-42cd-8e4c-51d1fec67773,1,3011,Alpine Pro Racing Skis - 170cm,2,1299.99,2599.98,0.0,227.5
caf16459-599d-42cd-8e4c-51d1fec67773,2,3011,Alpine Pro Racing Skis - 170cm,1,1299.99,1299.99,0.0,113.75
5c6975c3-f9df-4a75-9cfd-d2c576229482,1,3012,Mountain Master All-Terrain Skis - 165cm,2,899.99,1799.98,0.0,157.5
5c6975c3-f9df-4a75-9cfd-d2c576229482,2,3012,Mountain Master All-Terrain Skis - 165cm,2,899.99,1799.98,0.0,157.5
